,0,1,2,3,4,5,6,7,8,9
0,-0.7918044996464508,1.4331268165160855,0.8745546907928596,-2.3548146140636015,0.2576514236438307,0.710380131581348,1.3166169746851133,0.16185269090748677,-0.0684546553083362,-0.5539316842105773
1,4.087805099083337,-1.2709120058806282,0.10411573238385691,1.0240559370298312,4.664073068828335,-0.7101491521323475,0.38881886311176905,0.4456344684131598,-0.6989000992552251,-0.055694502187467076
2,-1.4849353307513105,2.798422775150434,0.6352895460301057,-1.864795824452686,-0.8898064517325885,-0.15009552485959732,2.223912298278666,-0.5516136060868915,0.4383429493062468,-1.8205995106900403
3,1.7490410606963638,0.6281495456376265,-0.9581893159039677,1.1060177679017569,-2.174237520726967,1.1989551986202833,-0.16341690305253853,0.9361911603445242,0.3579415662378796,2.197285808591404
4,2.9853828649473315,0.4369474237158361,-0.9285378261293968,-0.0344606121858233,1.2771167710211302,0.004354774005419476,0.19638987148294912,0.8550260215863421,0.8292818752765954,1.159901992146122
5,-0.6018614702081613,1.8496787955246379,-2.160988938631946,-0.8468586710472854,0.9011265399496838,0.5463326260357013,1.3863674298838018,1.568460799490761,-1.486076980420924,-1.2139122868203873
6,-3.06465517741909,-3.0295136070063364,1.6296443858543412,3.178414426268325,-0.06835502343412975,0.7684832745505688,-0.9918101456627088,0.04644571037866707,1.5709846552376014,-0.48596248861083946
7,0.37104287344174314,1.4525832370126595,-1.8995184079511054,0.07410536212926755,-0.05016274751425687,-0.9546172617258413,-0.3240618146675206,1.1491015711536439,-0.08239529190563757,0.373050662522212
8,-3.298111175349501,0.13743365046315453,1.7062696896913803,-1.6646219475487338,0.25143653245212516,-1.0655286232604744,0.37925024658331785,-0.09395342299504458,0.835724769093328,0.2060564861678238
9,0.41951354567504573,-0.5705454912397387,1.7418021643798929,0.8803353067738713,-1.4334129326338223,-0.4697793872752928,-1.6920684416491283,-1.542601061710737,1.4838052478744217,0.6804718623545587
10,6.436568941445541,-1.6426579533521344,-0.7724381776941197,0.7970012108457027,1.1677226177906275,-0.9300146443928801,-2.247985296621588,-3.7133213051614993,1.6775735739775788,1.4730378836761475
11,-1.570866292034712,1.235768450563191,1.434108347494803,-1.9412513527941375,-1.835867437027454,0.5018509021148482,2.3967671793055265,0.39814145328434697,-0.06209235797141953,-2.6296784968847295
12,0.357124086482177,0.8997805560033758,-1.8266925117971837,0.17520243685595527,2.919234688126614,1.073676493924653,1.5839999903379502,0.7282526203724946,-1.0109351784456604,-1.3819335602882319
13,1.9775140466482997,2.7694868419208793,-1.4450919562618858,0.0045936380481750305,-1.0235078292129827,-0.7034151524386004,2.039266114699233,1.526251558496423,-1.0892528971947177,-3.2919619531457425
14,-1.2943311100621093,-0.0036105054379445,1.3869817857176017,-1.0245536879555401,-0.3705387802147955,1.0985273775896918,2.0877313458909237,-0.03606280374496018,-0.5002850070533187,1.057475149847991
15,0.5070792045210398,1.7240785136505354,-1.280868802745695,-1.7487049945807445,1.8086980248064433,-0.728369460247838,3.796789886514334,3.562140028429445,-0.5827097159493122,0.11087158181292323
16,4.639962471888968,-1.0308333975599502,-0.7423221637469829,-2.5670513296983852,4.156004713351732,-0.1896739819784078,2.487418194406284,2.0252945271473743,-0.4077011867362319,-0.8578347759357405
17,-0.3156746382588992,1.9911754095975196,-0.18123829015894677,0.18516156171550946,0.5272647196504779,-0.036354061483005906,-0.40059690214431853,3.0536980727737317,-0.4734207339239884,-0.7710465263170809
18,0.9648522968297281,0.16854692707051727,2.745339551620094,0.16958897101700604,1.9914691776896816,-0.7055330623513497,-2.194791204935643,-1.5627315688554113,1.2134289607709556,0.05709873804543264
